blaOXA-662,blaOXA,,OXA-211 family carbapenem-hydrolyzing class D beta-lactamase OXA-662,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_114699274.1,NG_061398.1,No,AXC08554.1,MH549402.1,+,1,825,+,1,825,,,,blaOXA-662,2022-08-09.1,WP_114699274.1
blaOXA-1000,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-1000,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_231869625.1,NG_078021.1,No,QWA20199.1,MZ265752.1,+,1,822,+,1,822,,,,blaOXA-1000,2022-08-09.1,WP_231869625.1
blaOXA-1002,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-1002,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_231869626.1,NG_078023.1,No,QWA20202.1,MZ265755.1,+,1,822,+,1,822,,,,blaOXA-1002,2022-08-09.1,WP_231869626.1
blaOXA-1003,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-1003,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_231869627.1,NG_078024.1,No,QWA20203.1,MZ265756.1,+,1,822,+,1,822,,,,blaOXA-1003,2022-08-09.1,WP_231869627.1
blaOXA-1007,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-1007,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_231869630.1,NG_078028.1,No,QWA20207.1,MZ265760.1,+,1,822,+,1,822,,,,blaOXA-1007,2022-08-09.1,WP_231869630.1
blaOXA-1008,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-1008,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_231869631.1,NG_078029.1,No,QWA20208.1,MZ265761.1,+,1,822,+,1,822,,,,blaOXA-1008,2022-08-09.1,WP_231869631.1
blaOXA-1009,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-1009,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_231869632.1,NG_078030.1,No,QWA20209.1,MZ265762.1,+,1,822,+,1,822,,,,blaOXA-1009,2022-08-09.1,WP_231869632.1
blaOXA-1010,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-1010,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_231869633.1,NG_078031.1,No,QWA20210.1,MZ265763.1,+,1,822,+,1,822,,,,blaOXA-1010,2022-08-09.1,WP_231869633.1
blaOXA-1050,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-1050,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_240067730.1,NG_079240.1,No,UHO07589.1,OL901278.1,+,1,822,+,1,822,,,,blaOXA-1050,2022-08-09.1,WP_240067730.1
blaOXA-1137,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-1137,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_256875619.1,NG_081723.1,No,UTS94246.1,ON651493.1,+,1,822,+,1,822,,,,blaOXA-1137,2022-08-09.1,WP_256875619.1
blaOXA-1138,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-1138,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_256875620.1,NG_081724.1,No,UTS94247.1,ON651494.1,+,1,822,+,1,822,,,,blaOXA-1138,2022-08-09.1,WP_256875620.1
blaOXA-267,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-267,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_005041180.1,NG_049563.1,No,ENV93423.1,APQH01000006.1,+,1454174,1454995,+,101,922,24277043,,,blaOXA-267,2022-08-09.1,WP_005041180.1
blaOXA-268,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-268,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_003651390.1,NG_049564.1,No,ENU09033.1,APOE01000008.1,-,972089,972910,+,101,922,24277043,,,blaOXA-268,2022-08-09.1,WP_003651390.1
blaOXA-269,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-269,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_016138346.1,NG_049565.1,No,EOQ63861.1,APQJ01000007.1,+,349334,350155,+,101,922,24277043,,,blaOXA-269,2022-08-09.1,WP_016138346.1
blaOXA-270,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-270,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_016141238.1,NG_049567.1,No,EOQ69512.1,APQM01000006.1,+,256343,257164,+,101,922,24277043,,,blaOXA-270,2022-08-09.1,WP_016141238.1
blaOXA-271,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-271,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_016145058.1,NG_049568.1,No,EOQ72432.1,APQO01000006.1,-,134981,135802,+,101,922,24277043,,,blaOXA-271,2022-08-09.1,WP_016145058.1
blaOXA-272,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-272,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_005076320.1,NG_049569.1,No,ENW16915.1,APQP01000003.1,+,306252,307073,+,101,922,24277043,,,blaOXA-272,2022-08-09.1,WP_005076320.1
blaOXA-273,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-273,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_005069609.1,NG_049570.1,No,ENW12288.1,APQN01000012.1,+,1170133,1170954,+,101,922,24277043,,,blaOXA-273,2022-08-09.1,WP_005069609.1
blaOXA-304,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-304,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_005304617.1,NG_049600.1,No,ENX45276.1,APSC01000007.1,-,142139,142960,+,101,922,24277043,,,blaOXA-304,2022-08-09.1,WP_005304617.1
blaOXA-305,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-305,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_004792810.1,NG_049601.1,No,ENV02983.1,APPF01000021.1,+,348833,349654,+,101,922,24277043,,,blaOXA-305,2022-08-09.1,WP_004792810.1
blaOXA-322,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-322,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862632.1,NG_049614.1,No,AGW16404.1,KF203096.1,+,1,822,+,1,822,,,,blaOXA-322,2022-08-09.1,WP_063862632.1
blaOXA-323,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-323,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862638.1,NG_049615.1,No,AGW16405.1,KF203097.1,+,1,822,+,1,822,,,,blaOXA-323,2022-08-09.1,WP_063862638.1
blaOXA-324,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-324,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862643.1,NG_049616.1,No,AGW16406.1,KF203098.1,+,1,822,+,1,822,,,,blaOXA-324,2022-08-09.1,WP_063862643.1
blaOXA-325,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-325,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862646.1,NG_049617.1,No,AGW16407.1,KF203099.1,+,1,822,+,1,822,,,,blaOXA-325,2022-08-09.1,WP_063862646.1
blaOXA-326,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-326,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862651.1,NG_049618.1,No,AGW16408.1,KF203100.1,+,1,822,+,1,822,,,,blaOXA-326,2022-08-09.1,WP_063862651.1
blaOXA-327,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-327,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862656.1,NG_049619.1,No,AGW16409.1,KF203101.1,+,1,822,+,1,822,,,,blaOXA-327,2022-08-09.1,WP_063862656.1
blaOXA-328,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-328,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862662.1,NG_049620.1,No,AGW16410.1,KF203102.1,+,1,822,+,1,822,,,,blaOXA-328,2022-08-09.1,WP_063862662.1
blaOXA-329,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-329,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862667.1,NG_049621.1,No,AGW16411.1,KF203103.1,+,1,822,+,1,822,,,,blaOXA-329,2022-08-09.1,WP_063862667.1
blaOXA-330,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-330,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862674.1,NG_049622.1,No,AGW16412.1,KF203104.1,+,1,822,+,1,822,,,,blaOXA-330,2022-08-09.1,WP_063862674.1
blaOXA-331,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-331,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862682.1,NG_049623.1,No,AGW16413.1,KF203105.1,+,1,822,+,1,822,,,,blaOXA-331,2022-08-09.1,WP_063862682.1
blaOXA-332,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-332,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862690.1,NG_049624.1,No,AGW16414.1,KF203106.1,+,1,822,+,1,822,,,,blaOXA-332,2022-08-09.1,WP_063862690.1
blaOXA-348,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-348,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862718.1,NG_049640.1,No,AGW83446.1,KF297577.1,+,1,822,+,1,822,,,,blaOXA-348,2022-08-09.1,WP_063862718.1
blaOXA-349,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-349,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862719.1,NG_049641.1,No,AGW83447.1,KF297578.1,+,1,822,+,1,822,,,,blaOXA-349,2022-08-09.1,WP_063862719.1
blaOXA-350,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-350,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862721.1,NG_049643.1,No,AGW83448.1,KF297579.1,+,1,822,+,1,822,,,,blaOXA-350,2022-08-09.1,WP_063862721.1
blaOXA-351,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-351,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862722.1,NG_049644.1,No,AGW83449.1,KF297580.1,+,1,822,+,1,822,,,,blaOXA-351,2022-08-09.1,WP_063862722.1
blaOXA-352,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-352,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862723.1,NG_049645.1,No,AGW83450.1,KF297581.1,+,1,822,+,1,822,,,,blaOXA-352,2022-08-09.1,WP_063862723.1
blaOXA-353,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-353,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862724.1,NG_049646.1,No,AGW83451.1,KF297582.1,+,1,822,+,1,822,,,,blaOXA-353,2022-08-09.1,WP_063862724.1
blaOXA-354,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-354,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862725.1,NG_049647.1,No,AGW83452.1,KF297583.1,+,1,822,+,1,822,,,,blaOXA-354,2022-08-09.1,WP_063862725.1
blaOXA-357,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-357,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862728.1,NG_049650.1,No,AGZ83153.1,KF421160.1,+,1,822,+,1,822,,,,blaOXA-357,2022-08-09.1,WP_063862728.1
blaOXA-358,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-358,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862729.1,NG_049651.1,No,AGZ83154.1,KF421161.1,+,1,822,+,1,822,,,,blaOXA-358,2022-08-09.1,WP_063862729.1
blaOXA-359,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-359,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063862730.1,NG_049652.1,No,AGZ83155.1,KF421162.1,+,1,822,+,1,822,,,,blaOXA-359,2022-08-09.1,WP_063862730.1
blaOXA-417,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-417,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_057089822.1,NG_049705.1,No,AIU44173.1,KM220587.1,+,1,822,+,1,822,,,,blaOXA-417,2022-08-09.1,WP_057089822.1
blaOXA-421,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-421,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_017386798.1,NG_049709.1,No,AIZ00987.1,KM401566.1,-,1212,2033,+,101,922,,,,blaOXA-421,2022-08-09.1,WP_017386798.1
blaOXA-500,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-500,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_002121386.1,NG_049778.1,No,ALP13523.1,KU167108.1,+,1,822,+,1,822,,,,blaOXA-500,2022-08-09.1,WP_002121386.1
blaOXA-501,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-501,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063864113.1,NG_049779.1,No,ALP13525.1,KU167110.1,+,1,822,+,1,822,,,,blaOXA-501,2022-08-09.1,WP_063864113.1
blaOXA-502,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-502,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_032003497.1,NG_049780.1,No,ALP13526.1,KU167111.1,+,1,822,+,1,822,,,,blaOXA-502,2022-08-09.1,WP_032003497.1
blaOXA-503,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-503,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_063864114.1,NG_049781.1,No,ALP13524.1,KU167109.1,+,1,822,+,1,822,,,,blaOXA-503,2022-08-09.1,WP_063864114.1
blaOXA-506,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-506,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_032007272.1,NG_049784.1,No,AMB17205.1,KU571454.1,+,1,822,+,1,822,,,,blaOXA-506,2022-08-09.1,WP_032007272.1
blaOXA-522,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-522,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_068981637.1,NG_051472.1,No,ANW47167.1,KX599408.1,+,1,822,+,1,822,,,,blaOXA-522,2022-08-09.1,WP_068981637.1
blaOXA-526,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-526,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_068981641.1,NG_051476.1,No,ANW47168.1,KX599409.1,+,1,822,+,1,822,,,,blaOXA-526,2022-08-09.1,WP_068981641.1
blaOXA-533,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-533,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_068611377.1,NG_051483.1,No,ANZ80603.1,KX668472.1,+,1,822,+,1,822,,,,blaOXA-533,2022-08-09.1,WP_068611377.1
blaOXA-563,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-563,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_085562417.1,NG_054707.1,No,ARB50423.1,KY767021.1,+,1,822,+,1,822,,,,blaOXA-563,2022-08-09.1,WP_085562417.1
blaOXA-564,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-564,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_085562418.1,NG_054708.1,No,ARB50424.1,KY767022.1,+,1,822,+,1,822,,,,blaOXA-564,2022-08-09.1,WP_085562418.1
blaOXA-642,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-642,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase,no,WP_014206564.1,NG_057487.1,No,AWA42531.1,MH212162.1,+,1,822,+,1,822,,,,blaOXA-642,2022-08-09.1,WP_014206564.1
blaOXA-678,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-678,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_122630860.1,NG_062273.1,No,AXQ11891.1,MH780099.1,+,1,822,+,1,822,,,,blaOXA-678,2022-08-09.1,WP_122630860.1
blaOXA-777,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-777,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_122630923.1,NG_062346.1,No,AYN72943.1,MK087756.1,+,1,822,+,1,822,,,,blaOXA-777,2022-08-09.1,WP_122630923.1
blaOXA-778,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-778,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_122630924.1,NG_062347.1,No,AYN72945.1,MK087758.1,+,1,822,+,1,822,,,,blaOXA-778,2022-08-09.1,WP_122630924.1
blaOXA-801,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-801,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_136512092.1,NG_064759.1,No,QBQ03026.1,MK645913.1,+,1,822,+,1,822,,,,blaOXA-801,2022-08-09.1,WP_136512092.1
blaOXA-802,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-802,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_136512093.1,NG_064760.1,No,QBQ03027.1,MK645914.1,+,1,822,+,1,822,,,,blaOXA-802,2022-08-09.1,WP_136512093.1
blaOXA-803,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-803,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_136512094.1,NG_064761.1,No,QBQ03028.1,MK645915.1,+,1,822,+,1,822,,,,blaOXA-803,2022-08-09.1,WP_136512094.1
blaOXA-804,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-804,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_136512095.1,NG_064762.1,No,QBQ03029.1,MK645916.1,+,1,822,+,1,822,,,,blaOXA-804,2022-08-09.1,WP_136512095.1
blaOXA-805,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-805,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_136512096.1,NG_064763.1,No,QBQ03030.1,MK645917.1,+,1,822,+,1,822,,,,blaOXA-805,2022-08-09.1,WP_136512096.1
blaOXA-819,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-819,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_032053762.1,NG_064777.1,No,QBQ03044.1,MK645931.1,+,1,822,+,1,822,,,,blaOXA-819,2022-08-09.1,WP_032053762.1
blaOXA-820,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-820,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_032057042.1,NG_064778.1,No,QBQ03045.1,MK645932.1,+,1,822,+,1,822,,,,blaOXA-820,2022-08-09.1,WP_032057042.1
blaOXA-821,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-821,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_057061999.1,NG_064779.1,No,QBQ03046.1,MK645933.1,+,1,822,+,1,822,,,,blaOXA-821,2022-08-09.1,WP_057061999.1
blaOXA-822,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-822,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_133973918.1,NG_066712.1,No,QBX33276.1,MK713326.1,+,1,822,+,1,822,,,,blaOXA-822,2022-08-09.1,WP_133973918.1
blaOXA-826,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-826,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_140423319.1,NG_065437.1,No,QCE31566.1,MK810442.1,+,1,822,+,1,822,,,,blaOXA-826,2022-08-09.1,WP_140423319.1
blaOXA-832,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-832,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_086264536.1,NG_065442.1,No,QCU71419.1,MK942060.1,+,1,822,+,1,822,,,,blaOXA-832,2022-08-09.1,WP_086264536.1
blaOXA-840,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-840,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_150823472.1,NG_066513.1,No,QEJ74009.1,MN339512.1,+,1,822,+,1,822,,,,blaOXA-840,2022-08-09.1,WP_150823472.1
blaOXA-841,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-841,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_150823473.1,NG_066514.1,No,QEJ74010.1,MN339513.1,+,1,822,+,1,822,,,,blaOXA-841,2022-08-09.1,WP_150823473.1
blaOXA-842,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-842,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_087088911.1,NG_066515.1,No,QEJ74011.1,MN339514.1,+,1,822,+,1,822,,,,blaOXA-842,2022-08-09.1,WP_087088911.1
blaOXA-843,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-843,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_150823474.1,NG_066516.1,No,QEJ74012.1,MN339515.1,+,1,822,+,1,822,,,,blaOXA-843,2022-08-09.1,WP_150823474.1
blaOXA-844,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-844,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_150823475.1,NG_066517.1,No,QEJ74013.1,MN339516.1,+,1,822,+,1,822,,,,blaOXA-844,2022-08-09.1,WP_150823475.1
blaOXA-941,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-941,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_086395021.1,NG_071213.1,No,OTU41007.1,NGIW01000033.1,-,6523,7344,+,101,922,,,,blaOXA-941,2022-08-09.1,WP_086395021.1
blaOXA-942,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-942,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_078225401.1,NG_071214.1,No,OTU70526.1,NGJC01000001.1,-,136142,136963,+,101,922,,,,blaOXA-942,2022-08-09.1,WP_078225401.1
blaOXA-943,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-943,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,no,WP_086398931.1,NG_071215.1,No,OTU51043.1,NGIX01000012.1,+,652980,653801,+,101,922,,,,blaOXA-943,2022-08-09.1,WP_086398931.1
blaOXA-978,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-978,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_231869604.1,NG_077999.1,No,QWA20177.1,MZ265730.1,+,1,822,+,1,822,,,,blaOXA-978,2022-08-09.1,WP_231869604.1
blaOXA-979,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-979,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_231869605.1,NG_078000.1,No,QWA20178.1,MZ265731.1,+,1,822,+,1,822,,,,blaOXA-979,2022-08-09.1,WP_231869605.1
blaOXA-980,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-980,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_081174195.1,NG_078001.1,No,QWA20179.1,MZ265732.1,+,1,822,+,1,822,,,,blaOXA-980,2022-08-09.1,WP_081174195.1
blaOXA-985,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-985,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_231869610.1,NG_078006.1,No,QWA20184.1,MZ265737.1,+,1,822,+,1,822,,,,blaOXA-985,2022-08-09.1,WP_231869610.1
blaOXA-986,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-986,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_231869611.1,NG_078007.1,No,QWA20185.1,MZ265738.1,+,1,822,+,1,822,,,,blaOXA-986,2022-08-09.1,WP_231869611.1
blaOXA-987,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-987,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_231869612.1,NG_078008.1,No,QWA20186.1,MZ265739.1,+,1,822,+,1,822,,,,blaOXA-987,2022-08-09.1,WP_231869612.1
blaOXA-988,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-988,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_231869613.1,NG_078009.1,No,QWA20187.1,MZ265740.1,+,1,822,+,1,822,,,,blaOXA-988,2022-08-09.1,WP_231869613.1
blaOXA-989,blaOXA,,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-989,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase,yes,WP_231869614.1,NG_078010.1,No,QWA20188.1,MZ265741.1,+,1,822,+,1,822,,,,blaOXA-989,2022-08-09.1,WP_231869614.1
