AGW16411.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase
ADI58618.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
ADI58621.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
ACD45467.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
ADI58619.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
ABV71248.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
ADI58620.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_213994600.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_242934111.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
BAL15076.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
ABC26006.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_068981640.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
BAN10684.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
ABV31689.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_125052736.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_140423323.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_171476790.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_242934100.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_242934112.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_242934079.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
ABX45066.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_242934080.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_242934083.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_242934084.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_242934085.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_242934082.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_242934087.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_128268242.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_242934086.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_242934098.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_242934081.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_242934106.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_128268260.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
AHL30272.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
AIS39034.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
AHN07458.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_152315497.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_242934091.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_242934096.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_242934097.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_249828065.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_122630903.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_231869597.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_152315484.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_231869603.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_128268274.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
ACX31140.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_152315500.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_122630892.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_128268245.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_122630918.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_152315471.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_128268252.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_231869600.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_128268250.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
AJD07402.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_122630909.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
WP_128268255.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
AAQ08905.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-60 family carbapenem-hydrolyzing class D beta-lactamase;carbapenem-hydrolyzing class D beta-lactamase
BAQ55594.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-60 family carbapenem-hydrolyzing class D beta-lactamase
WP_102607463.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-60 family carbapenem-hydrolyzing class D beta-lactamase
WP_102607462.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-60 family carbapenem-hydrolyzing class D beta-lactamase
WP_064808881.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-60 family carbapenem-hydrolyzing class D beta-lactamase
QHT72948.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-60 family carbapenem-hydrolyzing class D beta-lactamase
QEE23059.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase
AAQ76277.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-50 family oxacillin-hydrolyzing class D beta-lactamase;oxacillin-hydrolyzing class D beta-lactamase
QEJ80887.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-50 family oxacillin-hydrolyzing class D beta-lactamase
WP_016852290.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-50 family oxacillin-hydrolyzing class D beta-lactamase
WP_003118452.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-50 family oxacillin-hydrolyzing class D beta-lactamase
WP_034081711.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-50 family oxacillin-hydrolyzing class D beta-lactamase
QBY97442.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-50 family oxacillin-hydrolyzing class D beta-lactamase
WP_010793618.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-50 family oxacillin-hydrolyzing class D beta-lactamase
WP_164461291.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-50 family oxacillin-hydrolyzing class D beta-lactamase
WP_003122322.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-50 family oxacillin-hydrolyzing class D beta-lactamase
AAR32134.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-62 family carbapenem-hydrolyzing class D beta-lactamase;carbapenem-hydrolyzing class D beta-lactamase
SUA76968.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-62 family carbapenem-hydrolyzing class D beta-lactamase
ALA99186.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-62 family carbapenem-hydrolyzing class D beta-lactamase
CFB60580.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-62 family carbapenem-hydrolyzing class D beta-lactamase
SNU87672.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-62 family carbapenem-hydrolyzing class D beta-lactamase
ALA99189.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-62 family carbapenem-hydrolyzing class D beta-lactamase
SUA92210.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-62 family carbapenem-hydrolyzing class D beta-lactamase
ALA99192.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-62 family carbapenem-hydrolyzing class D beta-lactamase
WP_063861087.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-62 family carbapenem-hydrolyzing class D beta-lactamase
ALA99191.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-62 family carbapenem-hydrolyzing class D beta-lactamase
CCE94500.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
AAB97924.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase
CAA80304.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase
WP_141989064.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase
AHX74209.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase
ABY79006.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase
WP_136512103.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
AFN20670.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
WP_122630842.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
WP_122630843.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
AAG45720.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;oxacillin-hydrolyzing class D beta-lactamase
AER57903.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
AHC31001.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
OWG16436.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
WP_065159014.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
WP_242934105.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
WP_136512086.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
WP_136512087.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
AID67109.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family carbapenem-hydrolyzing class D beta-lactamase
ABI63579.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase
WP_148044423.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
CAH69530.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
AMB19637.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
BAR45714.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
WP_188331877.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
WP_122630859.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
WP_136512104.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
WP_140423320.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase
AAK49460.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase
ACN85419.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase
AAC46344.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase;OXA-10 family oxacillin-hydrolyzing class D beta-lactamase
AAF72942.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase
ACO72579.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase
CAA53242.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family oxacillin-hydrolyzing class D beta-lactamase
AAR32651.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family oxacillin-hydrolyzing class D beta-lactamase
CAL85435.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase;OXA-10 family class D beta-lactamase
WP_121331722.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase;OXA-10 family class D beta-lactamase
WP_256875608.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase;OXA-10 family class D beta-lactamase
AAD02245.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase
ADV41666.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase;OXA-10 family class D beta-lactamase
WP_122630855.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase
WP_122630858.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase
WP_256875610.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;OXA-10 family extended-spectrum class D beta-lactamase;OXA-10 family class D beta-lactamase
CAA41211.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;oxacillin-hydrolyzing class D beta-lactamase
CAP69660.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-10 family class D beta-lactamase;oxacillin-hydrolyzing class D beta-lactamase;OXA-5 family class D beta-lactamase
AGD91915.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-548 family class D beta-lactamase;OXA-48 family carbapenem-hydrolyzing class D beta-lactamase
WP_140423324.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-548 family class D beta-lactamase;OXA-48 family carbapenem-hydrolyzing class D beta-lactamase;OXA-48 family class D beta-lactamase
WP_179284345.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-548 family class D beta-lactamase;OXA-48 family carbapenem-hydrolyzing class D beta-lactamase;OXA-48 family class D beta-lactamase
ALI16502.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-548 family class D beta-lactamase;OXA-48 family carbapenem-hydrolyzing class D beta-lactamase
WP_188331876.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-548 family class D beta-lactamase;OXA-48 family carbapenem-hydrolyzing class D beta-lactamase;OXA-48 family class D beta-lactamase
AGC60012.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-548 family class D beta-lactamase;OXA-48 family carbapenem-hydrolyzing class D beta-lactamase
ADY06444.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-548 family class D beta-lactamase;OXA-48 family carbapenem-hydrolyzing class D beta-lactamase;OXA-48 family extended-spectrum class D beta-lactamase;OXA-48 family class D beta-lactamase;OXA-48 family extended-spectrum class D beta-lactamase
WP_099156052.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-548 family class D beta-lactamase;OXA-48 family carbapenem-hydrolyzing class D beta-lactamase;OXA-48 family extended-spectrum class D beta-lactamase;OXA-48 family class D beta-lactamase
WP_136512084.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-548 family class D beta-lactamase;OXA-48 family carbapenem-hydrolyzing class D beta-lactamase;OXA-48 family extended-spectrum class D beta-lactamase;OXA-48 family class D beta-lactamase
AKR53961.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-548 family class D beta-lactamase;OXA-48 family carbapenem-hydrolyzing class D beta-lactamase;OXA-48 family extended-spectrum class D beta-lactamase;OXA-48 family class D beta-lactamase;OXA-48 family extended-spectrum class D beta-lactamase
AGC70814.1 	 OXA-213 family carbapenem-hydrolyzing class D beta-lactamase;OXA-51 family carbapenem-hydrolyzing class D beta-lactamase;class D beta-lactamase;OXA-548 family class D beta-lactamase;OXA-48 family carbapenem-hydrolyzing class D beta-lactamase;OXA-48 family extended-spectrum class D beta-lactamase;OXA-48 family class D beta-lactamase;OXA-48 family carbapenem-hydrolyzing class D beta-lactamase
